source_pdf,page,table_index,fee_name,fee_24_25,fee_25_26,gst_25_26,unit_25_26
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Studio Cabin (rates for 2 people, max occupancy 2 people) -Sunday - per night $174.00 Yes Market Based
ursday Pricing","w season -Studio Cabin (rates for 2 people, max occupancy 2 people) -Sunday - per night $174.00 Yes Market Based
ursday Pricing",,,"w season -Studio Cabin (rates for 2 people, max occupancy 2 people) -Sunday - per night $174.00 Yes Market Based
ursday Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per week $1,643.00 Yes Market Based
ople) Pricing","w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per week $1,643.00 Yes Market Based
ople) Pricing",,,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per week $1,643.00 Yes Market Based
ople) Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $326.00 Yes Market Based
ople) -Friday -Saturday Pricing","w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $326.00 Yes Market Based
ople) -Friday -Saturday Pricing",,,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $326.00 Yes Market Based
ople) -Friday -Saturday Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $248.00 Yes Market Based
ople) -Sunday -Thursday Pricing","w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $248.00 Yes Market Based
ople) -Sunday -Thursday Pricing",,,"w season -Turimetta Cabin/ Avalon Cabin (rates for 4 people, max occupancy 4 per night $248.00 Yes Market Based
ople) -Sunday -Thursday Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Villa/Cabin Extras -adults (16 years and over) per week $168.00 Yes Market Based
Pricing","w season -Villa/Cabin Extras -adults (16 years and over) per week $168.00 Yes Market Based
Pricing",,,"w season -Villa/Cabin Extras -adults (16 years and over) per week $168.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Villa/Cabin Extras -adults (16 years and over) per night $24.00 Yes Market Based
Pricing","w season -Villa/Cabin Extras -adults (16 years and over) per night $24.00 Yes Market Based
Pricing",,,"w season -Villa/Cabin Extras -adults (16 years and over) per night $24.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Villa/Cabin Extras -children (4 -15 years) per week $133.00 Yes Market Based
Pricing","w season -Villa/Cabin Extras -children (4 -15 years) per week $133.00 Yes Market Based
Pricing",,,"w season -Villa/Cabin Extras -children (4 -15 years) per week $133.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Villa/Cabin Extras -children (4 -15 years) per night $19.00 Yes Market Based
Pricing","w season -Villa/Cabin Extras -children (4 -15 years) per night $19.00 Yes Market Based
Pricing",,,"w season -Villa/Cabin Extras -children (4 -15 years) per night $19.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per week $499.00 Yes Market Based
Pricing","w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per week $499.00 Yes Market Based
Pricing",,,"w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per week $499.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per night $83.00 Yes Market Based
Pricing","w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per night $83.00 Yes Market Based
Pricing",,,"w season -Ensuite Site (rates for 2 people, max occupancy 6 people) per night $83.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per week $376.00 Yes Market Based
eople) Pricing","w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per week $376.00 Yes Market Based
eople) Pricing",,,"w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per week $376.00 Yes Market Based
eople) Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per night $63.00 Yes Market Based
eople) Pricing","w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per night $63.00 Yes Market Based
eople) Pricing",,,"w season -Powered Site (North, South, Tent) (rates for 2 people, max occupancy per night $63.00 Yes Market Based
eople) Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Un powered T
cupancy 2 people)","w season -Un powered T
cupancy 2 people)",,,
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Un powered T
cupancy 2 people)","w season -Un powered T
cupancy 2 people)",,,
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Site Extras -adults (16 years and over) per week $105.00 Yes Market Based
Pricing","w season -Site Extras -adults (16 years and over) per week $105.00 Yes Market Based
Pricing",,,"w season -Site Extras -adults (16 years and over) per week $105.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Site Extras -adults (16 years and over) per night $15.00 Yes Market Based
Pricing","w season -Site Extras -adults (16 years and over) per night $15.00 Yes Market Based
Pricing",,,"w season -Site Extras -adults (16 years and over) per night $15.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Site Extras-children (4-15 years) per week $70.00 Yes Market Based
Pricing","w season -Site Extras-children (4-15 years) per week $70.00 Yes Market Based
Pricing",,,"w season -Site Extras-children (4-15 years) per week $70.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,74,0,"w season -Site Extras -children (4-15 years) per night $10.00 Yes Market Based
Pricing","w season -Site Extras -children (4-15 years) per night $10.00 Yes Market Based
Pricing",,,"w season -Site Extras -children (4-15 years) per night $10.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,k -Accommodation -Mid Season,,k -Accommodation -Mid Season,,
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ess Friendly (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ess Friendly (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ess Friendly (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing",,"ess Friendly (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"Cabin (rates for 4 people, max occupancy 5 per week $1,840.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per week $1,840.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per week $1,840.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"Cabin (rates for 4 people, max occupancy 5 per night $355.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per night $355.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per night $355.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"Cabin (rates for 4 people, max occupancy 5 per night $282.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per night $282.00 Yes Market Based
Pricing",,"Cabin (rates for 4 people, max occupancy 5 per night $282.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"or 4 people, max occupancy 4 people) per week $1,316.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) per week $1,316.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) per week $1,316.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"or 4 people, max occupancy 4 people) -Friday - per night $239.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) -Friday - per night $239.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) -Friday - per night $239.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"or 4 people, max occupancy 4 people) -Sunday - per night $209.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) -Sunday - per night $209.00 Yes Market Based
Pricing",,"or 4 people, max occupancy 4 people) -Sunday - per night $209.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"s for 4 people, max occupancy 4 people) per week $2,295.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) per week $2,295.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) per week $2,295.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"s for 4 people, max occupancy 4 people) -Friday - per night $432.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) -Friday - per night $432.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) -Friday - per night $432.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"s for 4 people, max occupancy 4 people) -Sunday per night $358.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) -Sunday per night $358.00 Yes Market Based
Pricing",,"s for 4 people, max occupancy 4 people) -Sunday per night $358.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ates for 4 people, max occupancy 6 people) per week $1,989.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) per week $1,989.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) per week $1,989.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ates for 4 people, max occupancy 6 people) - per night $382.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) - per night $382.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) - per night $382.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"ates for 4 people, max occupancy 6 people) - per night $306.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) - per night $306.00 Yes Market Based
Pricing",,"ates for 4 people, max occupancy 6 people) - per night $306.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"r 4 people, max occupancy 5 people) per week $1,989.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) per week $1,989.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) per week $1,989.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"r 4 people, max occupancy 5 people) -Friday - per night $382.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) -Friday - per night $382.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) -Friday - per night $382.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"r 4 people, max occupancy 5 people) -Sunday - per night $306.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) -Sunday - per night $306.00 Yes Market Based
Pricing",,"r 4 people, max occupancy 5 people) -Sunday - per night $306.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"bin (rates for 2 people, max occupancy 2 people) per week $1,302.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) per week $1,302.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) per week $1,302.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"bin (rates for 2 people, max occupancy 2 people) - per night $239.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) - per night $239.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) - per night $239.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"bin (rates for 2 people, max occupancy 2 people) - per night $206.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) - per night $206.00 Yes Market Based
Pricing",,"bin (rates for 2 people, max occupancy 2 people) - per night $206.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"for 2 people, max occupancy 2 people) per week $1,374.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) per week $1,374.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) per week $1,374.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"for 2 people, max occupancy 2 people) -Friday - per night $251.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) -Friday - per night $251.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) -Friday - per night $251.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"for 2 people, max occupancy 2 people) -Sunday - per night $218.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) -Sunday - per night $218.00 Yes Market Based
Pricing",,"for 2 people, max occupancy 2 people) -Sunday - per night $218.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"valon Cabin (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per week $1,989.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"valon Cabin (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per night $382.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"valon Cabin (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing",,"valon Cabin (rates for 4 people, max occupancy 4 per night $306.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"adults (16 years and over) per week $168.00 Yes Market Based
Pricing",,"adults (16 years and over) per week $168.00 Yes Market Based
Pricing",,"adults (16 years and over) per week $168.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"adults (16 years and over) per night $24.00 Yes Market Based
Pricing",,"adults (16 years and over) per night $24.00 Yes Market Based
Pricing",,"adults (16 years and over) per night $24.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"children (4 -15 years) per week $133.00 Yes Market Based
Pricing",,"children (4 -15 years) per week $133.00 Yes Market Based
Pricing",,"children (4 -15 years) per week $133.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"children (4 -15 years) per night $19.00 Yes Market Based
Pricing",,"children (4 -15 years) per night $19.00 Yes Market Based
Pricing",,"children (4 -15 years) per night $19.00 Yes Market Based
Pricing"
Northern Beaches NSW - Fees_Booklet_for_Council_ReportOPT.pdf,75,0,"or 2 people, max occupancy 6 people) per week $584.00 Yes Market Based
Pricing",,"or 2 people, max occupancy 6 people) per week $584.00 Yes Market Based
Pricing",,"or 2 people, max occupancy 6 people) per week $584.00 Yes Market Based
Pricing"
